anime_id,genre_id
1943,2
1943,15
1944,17
1944,23
1944,27
1944,1
1944,34
1944,41
1944,42
1944,2
1946,23
1946,1
1946,33
1946,42
1946,26
1947,17
1947,43
1947,41
1949,1
1949,42
1951,23
1951,43
1951,14
1951,2
1951,38
1952,17
1952,23
1952,38
1952,1
1952,9
1952,43
1953,27
1953,10
1953,36
1954,17
1954,23
1954,43
1955,27
1955,43
1955,2
1956,17
1956,19
1956,34
1956,22
1956,10
1957,23
1957,35
1957,27
1957,42
1957,26
1959,17
1959,37
1959,1
1959,8
1960,27
1960,11
1960,43
1961,23
1961,27
1961,1
1961,43
1962,17
1962,2
1962,27
1962,1
1964,17
1964,23
1964,5
1964,31
1964,41
1964,2
1965,1
1965,42
1965,36
1965,38
1966,3
1966,43
1966,14
1966,7
1966,28
1966,38
1967,16
1967,2
1967,40
1967,1
1967,41
1968,16
1968,2
1968,40
1968,1
1968,42
1968,41
1969,16
1969,2
1969,40
1969,1
1969,41
1972,17
1972,23
1972,7
1972,27
1972,37
1973,7
1973,6
1973,38
1974,1
1974,26
1975,41
1975,2
1977,17
1977,33
1977,1
1977,20
1978,17
1978,43
1978,2
1979,6
1979,43
1980,17
1980,27
1980,41
1980,2
1980,40
1981,2
1981,7
1981,28
1982,36
1983,1
1984,7
1985,41
1985,2
1985,8
1986,41
1986,16
1986,2
1986,8
1986,40
1988,27
1988,42
1989,27
1990,43
1990,35
1990,27
1991,41
1992,17
1992,27
1992,41
1992,10
1993,2
1994,23
1994,27
1994,43
1994,5
1994,2
1995,34
1995,35
1995,2
1995,21
1996,27
1996,43
1996,26
1996,38
1999,23
1999,1
1999,41
1999,2
1999,8
2000,27
2000,1
2000,41
2000,2
2001,17
2001,2
2001,23
2001,27
2001,41
2002,17
2002,41
2002,16
2002,2
2002,40
2003,17
2003,2
2003,7
2003,41
2004,27
2004,1
2004,24
2004,36
2004,38
2006,5
2006,23
2006,27
2006,43
2006,8
2007,29
2008,36
2008,27
2008,25
2008,22
2009,17
2009,36
2009,27
2009,25
2009,1
2009,22
2010,17
2010,27
2010,37
2010,8
2011,17
2011,27
2011,37
2011,8
2012,23
2012,27
2012,14
2012,42
2012,10
2012,8
2012,38
2013,17
2013,27
2013,1
2013,37
2013,8
2014,17
2014,27
2014,37
2014,8
2015,27
2015,10
2016,1
2016,43
2016,14
2016,7
2017,1
2017,43
2017,14
2017,7
2018,14
2018,7
2019,17
2019,23
2019,1
2019,2
2020,23
2020,27
2020,33
2020,43
2020,8
2021,23
2021,27
2021,29
2022,17
2022,43
2022,38
2023,17
2023,27
2023,38
2023,10
2023,8
2024,27
2024,33
2025,17
2025,2
2025,7
2025,19
2026,17
2026,31
2026,27
2026,21
2026,42
2026,8
2027,27
2027,42
2027,10
2028,2
2028,41
2028,8
2029,1
2029,43
2029,42
2030,23
2030,1
2030,7
2031,17
2031,23
2031,43
2031,35
2032,17
2032,23
2032,27
2032,1
2032,43
2032,33
2033,27
2033,6
2033,28
2033,2
2034,27
2034,42
2034,26
2035,36
2035,42
2035,33
2035,1
2035,24
2036,23
2036,27
2036,1
2036,35
2036,2
2037,27
2037,43
2037,35
2037,42
2037,10
2037,26
2038,27
2038,35
2038,26
2038,36
2039,27
2039,35
2040,35
2040,26
2041,21
2041,23
2041,43
2041,35
2041,27
2041,42
2041,10
2041,26
2042,17
2042,1
2042,43
2042,41
2042,2
2043,17
2043,23
2043,27
2043,7
2043,42
2044,27
2044,43
2044,35
2044,42
2044,10
2044,2
2044,26
2045,27
2045,43
2045,35
2045,42
2045,26
2046,27
2046,43
2046,35
2046,42
2046,26
2047,43
2048,17
2048,41
2048,16
2048,2
2049,17
2049,23
2049,27
2049,43
2049,42
2050,17
2050,27
2050,22
2050,21
2050,10
2050,8
2050,25
2051,17
2051,1
2051,2
2051,26
2051,19
2052,42
2052,25
2053,2
2053,23
2053,27
2053,43
2053,8
2054,43
2054,35
2054,26
2055,23
2055,36
2055,7
2055,1
2056,17
2056,40
2056,19
2056,38
2056,2
2056,8
2057,17
2057,27
2057,7
2057,37
2058,17
2058,2
2058,27
2058,21
2058,41
2058,10
2059,27
2059,37
2059,42
2060,17
2060,16
2060,2
2060,23
2060,40
2060,41
2061,17
2061,16
2061,2
2061,40
2062,17
2062,16
2062,2
2062,40
2063,17
2063,16
2063,2
2063,41
2064,17
2064,16
2064,2
2064,41
2065,17
2065,16
2065,2
2065,40
2065,41
2066,17
2066,16
2066,2
2066,23
2066,40
2066,41
2067,17
2067,27
2067,41
2067,21
2067,2
2067,8
2068,17
2068,2
2068,23
2068,43
2068,41
2069,23
2069,43
2070,17
2070,2
2070,29
2070,40
2071,1
2071,42
2071,26
2072,23
2072,27
2072,32
2073,14
2073,26
2074,23
2074,43
2074,27
2075,23
2075,27
2075,30
2075,36
2076,7
2076,8
2077,7
2077,10
2077,8
2078,23
2078,43
2078,2
2079,23
2079,27
2079,34
2079,43
2079,35
2080,17
2080,21
2080,35
2080,27
2080,2
2081,35
2081,27
2081,8
2082,42
2082,36
2083,17
2083,22
2083,10
2084,23
2084,27
2084,43
2084,41
2084,8
2085,23
2085,27
2085,43
2085,41
2085,8
2086,23
2086,43
2086,27
2086,8
2087,17
2087,27
2087,43
2087,41
2087,8
2088,2
2088,23
2088,40
2089,17
2089,2
2089,23
2089,42
2089,41
2090,17
2090,2
2090,23
2090,42
2090,41
2091,42
2091,26
2092,1
2092,42
2092,26
2093,42
2093,26
2093,36
2094,17
2094,41
2094,2
2095,23
2095,2
2096,42
2096,2
2096,26
2097,17
2097,27
2097,2
2098,34
2098,36
2098,43
2098,35
2098,27
2098,42
2098,1
2098,8
2099,2
2099,23
2099,38
2100,2
2100,23
2100,3
2100,43
2100,24
2101,42
2101,26
2102,23
2102,27
2102,36
2102,38
2103,1
2103,32
2103,8
2104,27
2104,21
2104,42
2104,10
2104,8
2105,38
2105,1
2105,42
2106,41
2106,16
2106,2
2107,17
2107,23
2107,43
2107,8
2108,17
2108,23
2108,27
2108,5
2108,41
2108,2
2108,8
2109,17
2109,23
2109,5
2109,41
2109,10
2109,2
2109,8
2110,17
2110,23
2110,5
2110,41
2110,2
2110,8
2111,17
2111,23
2111,5
2111,11
2112,8
2112,25
2113,17
2113,35
2113,43
2113,8
2114,17
2114,43
2114,35
2114,8
2116,17
2116,8
2116,25
2117,17
2117,25
2117,8
2118,17
2118,25
2118,8
2119,17
2119,25
2119,8
2120,17
2120,25
2120,8
2121,17
2121,8
2121,25
2122,17
2122,8
2122,25
2123,17
2123,23
2123,43
2123,2
2124,17
2124,41
2124,16
2124,10
2124,19
2125,17
2125,23
2125,38
2125,8
2126,17
2126,23
2126,27
2126,38
2126,8
2127,23
2127,41
2127,2
2127,8
2128,17
2128,23
2128,41
2128,2
2128,8
2129,1
2129,42
2129,10
2130,17
2130,27
2130,38
2130,14
2130,9
2130,8
2131,27
2131,35
2131,34
2132,27
2132,38
2132,35
2132,42
2132,34
2133,1
2133,43
2133,36
2134,29
2135,29
2136,29
2136,33
2137,29
2138,17
2138,22
2138,29
2138,33
2139,1
2139,31
2139,29
2139,42
2140,29
2141,23
2141,1
2142,23
2142,27
2142,43
2142,38
2143,17
2143,23
2143,1
2143,43
2143,26
2144,17
2144,23
2145,43
2145,29
2145,38
2146,43
2146,32
2146,42
2146,10
2147,27
2147,14
2147,42
2147,2
2148,1
2148,42
2148,13
2150,23
2150,27
2150,43
2150,11
2150,36
2151,11
2151,23
2151,43
2152,27
2152,1
2152,43
2152,33
2152,2
2153,43
2154,17
2154,23
2154,28
2154,38
2155,31
2155,42
2155,10
2156,17
2156,43
2156,5
2157,41
2157,2
2158,17
2158,16
2158,2
2158,40
2158,1
2158,8
2159,27
2159,24
2159,25
2161,17
2161,7
2161,19
2162,23
2162,33
2162,8
2163,17
2163,34
2163,27
2164,23
2164,27
2164,1
2164,7
2164,2
2165,27
2165,14
2165,43
2166,36
2166,27
2167,27
2167,1
2167,42
2167,10
2167,36
2167,38
2168,23
2168,27
2168,38
2169,17
2169,16
2169,2
2169,12
2170,17
2170,41
2170,42
2170,2
2170,19
2170,38
2171,23
2171,27
2171,7
2171,37
2171,8
2172,27
2172,34
2172,10
2172,24
2173,23
2173,43
2174,17
2174,23
2174,22
2174,42
2175,23
2175,1
2175,43
2176,17
2176,41
2176,2
2176,19
2178,17
2178,14
2178,2
2179,1
2179,42
2179,10
2180,36
2180,27
2180,25
2180,42
2180,10
2180,26
2181,37
2181,41
2182,2
2182,43
2182,41
2183,27
2183,8
2183,25
2185,17
2185,23
2185,43
2185,29
2186,29
2187,29
2188,29
2189,29
2189,10
2189,38
2190,29
2191,29
2193,23
2193,27
2193,33
2193,1
2193,42
2193,43
2194,29
2195,29
2196,17
2196,23
2196,43
2196,35
2196,41
2196,2
2198,27
2198,35
2198,42
2198,24
2198,38
2199,23
2199,1
2199,43
2200,17
2200,41
2200,1
2200,2
2200,8
2201,17
2201,23
2201,11
2201,1
2201,43
2202,17
2202,23
2202,1
2202,2
2202,40
2203,17
2203,23
2203,1
2203,2
2203,40
2204,7
2204,14
2204,15
2204,8
2205,17
2205,27
2205,41
2205,2
2205,8
2206,2
2206,27
2207,23
2207,27
2207,43
2208,1
2208,29
2208,42
2209,17
2209,22
2209,29
2210,42
2210,1
2211,23
2212,17
2212,2
2212,41
2213,1
2214,17
2214,1
2215,41
2215,2
2216,17
2216,33
2216,28
2216,1
2216,22
2216,20
2216,24
2217,2
2217,31
2217,27
2217,42
2217,34
2218,1
2218,32
2218,28
2218,42
2218,36
2218,13
2219,6
2219,28
2219,1
2219,42
2219,26
2219,18
2220,1
2220,18
2221,27
2221,42
2221,26
2222,2
2222,36
2222,27
2222,8
2223,36
2223,43
2224,32
2224,42
2224,26
2224,25
2225,36
2225,33
2225,1
2226,43
2226,11
2227,33
2227,1
2227,26
2228,27
2228,25
2228,11
2228,10
2229,23
2229,27
2229,3
2229,35
2229,22
2229,43
2229,8
2230,23
2230,1
2230,35
2230,26
2231,42
2231,10
2231,8
2232,27
2233,27
2233,11
2234,17
2234,27
2234,11
2234,41
2234,21
2234,2
2234,8
2235,1
2235,28
2235,2
2236,2
2236,1
2236,42
2236,10
2237,27
2237,7
2238,1
2238,33
2238,42
2238,20
2238,13
2239,29
2240,29
2243,17
2243,23
2243,33
2243,1
2244,27
2244,33
2245,42
2245,1
2245,2
2246,7
2246,33
2246,14
2246,3
2246,28
2246,38
2246,43
2246,24
2248,17
2248,27
2248,25
2248,22
2248,43
2248,8
2249,17
2249,23
2249,43
2250,2
2250,40
2250,14
2251,17
2251,27
2251,33
2251,7
2251,38
2252,17
2252,14
2252,3
2252,38
2253,17
2253,1
2253,41
2253,2
2253,8
2254,16
2254,2
2254,41
2254,8
2255,17
2255,2
2255,41
2256,17
2256,1
2256,41
2257,41
2257,16
2257,1
2257,2
2257,8
2258,27
2258,41
2258,2
2258,8
2259,27
2259,43
2259,35
2259,42
2259,10
2259,26
2260,34
2260,41
2260,27
2260,2
2261,14
2261,28
2261,2
2262,17
2262,2
2262,14
2262,37
2262,38
2263,23
2263,27
2263,2
2263,8
2264,23
2264,43
2266,29
2267,41
2267,7
2269,17
2269,40
2269,41
2269,16
2269,2
2272,35
2272,26
2273,17
2273,16
2273,2
2273,40
2273,1
2273,41
2275,29
2276,29
2277,23
2277,27
2277,35
2277,43
2278,27
2278,35
2279,23
2279,11
2279,43
2280,27
2280,21
2281,23
2281,27
2281,43
2281,7
2281,2
2281,8
2282,33
2283,17
2283,22
2283,41
2283,2
2283,8
2283,25
2284,23
2284,27
2284,41
2284,2
2284,8
2285,17
2285,23
2285,11
2285,41
2285,2
2285,8
2286,23
2286,43
2287,5
2287,23
2287,27
2287,43
2287,8
2288,23
2288,41
2288,2
2288,26
2289,23
2289,27
2289,41
2289,2
2290,23
2290,43
2291,17
2291,2
2291,34
2291,41
2292,17
2292,23
2292,2
2293,17
2293,2
2293,14
2293,19
2294,17
2294,40
2294,41
2294,42
2294,16
2294,1
2294,2
2298,17
2298,1
2298,41
2298,2
2299,17
2299,41
2299,2
2299,8
2300,17
2300,41
2300,2
2300,8
2301,17
2301,41
2301,2
2301,8
2302,41
2302,21
2302,2
2303,41
2303,21
2303,2
2304,41
2304,21
2304,2
2305,41
2305,21
2305,2
2306,27
2306,21
2306,41
2307,17
2307,34
2307,27
2307,41
2308,31
2308,33
2308,38
2308,1
2308,34
2308,41
2309,27
2309,2
2309,36
2309,25
2310,41
2310,2
2311,23
2312,17
2312,42
2312,2
2313,23
2313,27
2313,43
2313,11
2314,23
2314,11
2314,1
2315,17
2315,23
2315,29
2315,14
2315,2
2316,25
2317,27
2317,34
2317,12
2318,17
2318,16
2318,24
2319,17
2319,23
2319,2
2321,17
2321,2
2321,19
2321,1
2321,41
2321,8
2322,27
2322,34
2322,41
2322,21
2322,2
2322,8
2322,19
2324,17
2324,3
2324,29
2325,23
2325,29
2325,35
2325,2
2326,29
2327,29
2328,29
2329,29
2330,23
2330,43
2330,27
2331,17
2331,23
2331,2
2331,40
2332,17
2332,23
2332,27
2332,34
2332,41
2332,16
2332,42
2332,2
2333,23
2333,1
2333,33
2333,42
2334,23
2334,33
2334,42
2335,17
2335,27
2335,43
2335,22
2335,8
2336,5
2336,27
2336,38
2336,8
2337,2
2337,23
2337,33
2337,1
2337,41
2337,8
2338,29
2338,14
2338,3
2339,29
2339,14
2339,3
2340,29
2340,38
2341,17
2341,3
2341,1
2341,29
2342,43
2342,29
2342,3
2342,14
2342,2
2343,43
2343,29
2343,3
2343,14
2343,2
2344,43
2344,29
2344,3
2344,14
2344,2
2345,43
2345,29
2345,3
2345,14
2346,17
2346,6
2346,1
2346,14
2346,22
2346,28
2346,24
2348,29
2349,29
2349,28
2350,29
2350,3
2351,29
2352,29
2353,29
2354,3
2354,14
2354,2
2354,38
2355,3
2355,14
2355,2
2355,38
2356,3
2356,14
2356,28
2356,38
2357,29
2359,17
2359,29
2359,3
2359,1
2360,3
2360,43
2360,29
2360,14
2360,2
2361,17
2361,2
2361,23
2361,40
2361,41
2362,17
2362,41
2362,2
2363,23
2363,27
2363,11
2363,43
2364,17
2364,23
2364,41
2364,37
2364,2
2365,23
2365,43
2365,35
2367,27
2367,34
2367,35
2367,10
2368,29
2369,7
2369,38
2369,43
2370,29
2371,29
2372,1
2372,29
2373,43
2373,29
2373,38
2374,29
2374,10
2375,29
2375,10
2376,29
2377,29
2378,29
2379,29
2380,29
2382,17
2382,16
2382,2
2382,23
2382,41
2383,17
2383,23
2383,42
2383,2
2384,27
2384,38
2384,34
2385,27
2385,43
2385,8
2386,27
2386,43
2386,8
2386,25
2387,1
2387,42
2388,27
2389,17
2389,23
2389,2
2389,8
2390,17
2390,23
2390,27
2390,21
2390,43
2391,23
2391,27
2391,43
2391,41
2392,23
2392,27
2392,11
2393,23
2393,27
2393,43
2393,11
2394,29
2395,29
2396,29
2397,2
2397,23
2397,27
2397,11
2398,23
2398,27
2398,1
2398,11
2398,2
2399,23
2399,27
2399,11
2400,27
2400,38
2402,17
2402,1
2402,8
2402,36
2402,25
2403,27
2403,1
2403,34
2403,10
2404,17
2404,14
2404,8
2404,38
2405,1
2405,26
2406,27
2406,36
2407,27
2407,11
2407,2
2407,8
2408,17
2408,23
2408,27
2408,1
2408,2
2408,8
2409,23
2409,27
2409,43
2409,35
2410,29
2410,2
2411,29
2412,29
2413,29
2414,2
2414,27
2414,37
2415,23
2415,25
2415,11
2416,23
2416,25
2417,27
2417,1
2417,42
2417,13
2418,17
2418,23
2418,33
2418,20
2419,42
2419,2
2419,24
2420,1
2420,2
2420,24
2420,40
2421,27
2421,43
2422,17
2422,2
2422,23
2422,27
2422,8
2423,17
2423,16
2423,2
2423,1
2423,8
2424,27
2424,26
2427,23
2427,43
2427,11
2428,23
2428,11
2428,43
2429,23
2429,43
2429,11
2430,29
2431,29
2432,29
2432,10
2432,4
2433,29
2434,29
2435,29
2435,10
2436,29
2437,29
2437,43
2438,29
2439,29
2440,29
2441,43
2441,31
2441,29
2441,35
2441,38
2442,43
2442,31
2442,29
2442,35
2442,38
2443,29
2444,29
2445,29
2446,29
2447,29
2448,17
2448,2
2448,41
2449,17
2449,2
2449,7
2449,37
2449,28
2449,41
2449,24
2450,27
2450,2
2450,24
2451,17
2451,23
2451,2
2451,40
2452,17
2452,23
2452,2
2452,40
2453,17
2453,41
2453,16
2453,1
2453,2
2454,27
2454,1
2454,42
2454,8
2454,36
2455,2
2456,23
2456,1
2456,43
2456,32
2457,27
2457,35
2457,24
2458,35
2458,27
2458,42
2458,10
2458,1
2459,27
2459,1
2459,42
2459,24
2460,27
2460,1
2460,42
2460,24
2461,17
2461,41
2461,2
2462,17
2462,22
2463,17
2463,27
2463,8
2464,23
2464,27
2464,43
2465,16
2465,32
2465,27
2465,21
2466,39
2466,27
2466,21
2467,23
2468,42
2468,1
2469,27
2469,29
2469,4
2470,17
2470,2
2470,23
2470,40
2470,1
2471,23
2471,27
2471,43
2471,11
2471,2
2471,8
2472,17
2472,23
2472,27
2472,43
2472,8
2473,17
2473,23
2473,27
2473,35
2473,41
2473,2
2474,17
2474,23
2474,27
2474,35
2474,41
2474,2
2475,17
2475,2
2476,31
2476,1
2476,42
2476,10
2479,17
2479,3
2479,43
2479,29
2480,17
2480,43
2480,29
2480,3
2482,17
2482,2
2482,40
2482,41
2483,17
2483,23
2483,22
2483,20
2484,17
2484,23
2484,41
2484,10
2484,2
2484,40
2485,43
2485,35
2485,27
2485,42
2486,27
2486,1
2486,42
2486,8
2486,36
2486,38
2487,2
2487,23
2487,1
2487,43
2488,23
2488,43
2489,27
2489,35
2489,43
2490,27
2490,43
2490,8
2490,25
2491,1
2491,42
2491,25
2492,1
2492,42
2492,25
2493,1
2493,10
2493,25
2494,31
2494,27
2494,34
2494,43
2495,36
2495,32
2495,1
2497,23
2497,27
2497,34
2497,35
2497,2
2498,27
2498,1
2498,10
2498,8
2498,36
2498,25
2499,27
2499,1
2499,10
2499,8
2499,36
2499,25
2500,33
2500,16
2501,23
2501,27
2503,23
2503,27
2503,8
2505,29
2506,29
2507,29
2508,27
2508,21
2508,36
2510,17
2510,2
2510,21
2510,41
2511,17
2511,2
2512,23
2512,7
2512,27
2512,37
2512,8
2513,23
2513,7
2513,27
2513,37
2513,8
2514,23
2514,7
2514,37
2514,8
2515,23
2515,7
2515,27
2515,37
2515,8
2516,40
2516,41
2516,16
2516,2
2516,8
2517,1
2517,33
2517,42
2517,24
2517,36
2518,27
2520,43
2520,27
2520,19
2520,8
2521,17
2521,41
2521,2
2522,35
2522,23
2522,27
2522,2
2522,8
2523,23
2523,1
2523,43
2523,22
2523,42
2523,38
2524,17
2524,34
2524,23
2524,35
2524,27
2525,27
2525,34
2526,34
2526,36
2526,27
2526,42
2526,38
2527,17
2527,27
2527,34
2527,43
2527,35
2527,42
2527,2
2527,8
2528,23
2528,34
2528,43
2529,21
2529,23
2529,43
2529,27
2530,29
2530,4
2531,29
2532,29
2533,29
2534,2
2534,31
2534,1
2534,42
2534,43
2534,26
2535,23
2535,27
2535,1
2535,43
2535,42
2535,2
2535,26
2536,2
2536,31
2536,1
2536,35
2536,42
2536,43
2536,26
2537,43
2537,2
2537,26
2538,1
2538,43
2538,7
2538,42
2538,10
2539,29
2540,27
2540,29
2541,29
2542,1
2542,33
2542,42
2542,26
2543,23
2543,33
2543,42
2544,23
2544,1
2544,33
2544,36
2545,23
2545,33
2545,1
2546,36
2546,33
2546,1
2547,36
2547,33
2547,1
2547,26
2548,1
2548,33
2548,36
2549,36
2549,33
2549,1
2549,26
2550,27
2550,21
2551,29
2551,2
2552,27
2552,24
2552,36
2553,1
2553,33
2553,36
2554,1
2554,33
2554,36
2555,36
2555,1
2555,26
2556,23
2556,1
2557,1
2557,33
2557,32
2557,42
2558,1
2558,33
2558,10
2558,36
2559,23
2559,1
2559,33
2559,36
2560,17
2560,1
2560,2
2560,8
2560,40
2561,17
2561,23
2561,2
2561,8
2562,1
2562,5
2562,7
2562,15
2563,2
2563,36
2563,43
2563,8
2564,27
2564,42
2564,10
2564,2
2564,36
2565,23
2565,8
2566,27
2566,11
2566,10
2567,23
2567,11
2568,1
2569,23
2569,1
2570,11
2570,36
2570,27
2570,33
2570,10
2570,26
2571,23
2571,27
2571,11
2572,23
2572,11
2572,43
2573,36
2573,23
2573,1
2574,23
2574,43
2575,23
2575,11
2575,36
2576,1
2576,33
2576,36
2577,23
2577,36
2577,33
2577,1
2578,23
2578,43
2578,27
2578,11
2579,23
2579,33
2579,11
2579,42
2580,27
2580,6
2580,36
2581,17
2581,16
2581,2
2581,40
2581,1
2581,41
2582,17
2582,40
2582,41
2582,16
2582,1
2582,2
2583,17
2583,1
2583,41
2583,16
2583,2
2584,17
2584,1
2584,41
2584,16
2584,2
2585,1
2585,41
2585,16
2585,2
2586,1
2586,41
2586,16
2586,2
2588,29
2589,17
2589,2
2589,23
2589,27
2589,19
2589,8
2590,29
2591,23
2591,33
2591,20
2591,8
2592,17
2592,14
2592,2
2592,18
2592,38
2592,9
2593,17
2593,7
2593,38
2593,15
2594,23
2594,32
2594,27
2594,1
2594,10
2594,24
2595,1
2595,34
2595,42
2595,10
2596,2
2596,7
2596,28
2596,38
2597,23
2597,37
2597,27
2597,7
2597,8
2598,17
2598,2
2598,23
2598,40
2598,1
2598,41
2598,8
2599,17
2599,2
2599,23
2599,40
2599,1
2599,41
2599,8
2600,17
2600,2
2600,23
2600,40
2600,1
2600,41
2600,8
2601,17
2601,41
2601,2
2601,8
2602,27
2602,25
2602,34
2602,10
2602,8
2603,17
2603,2
2603,43
2604,41
2604,16
2604,2
2605,27
2605,21
2605,10
2605,8
2606,17
2606,23
2606,27
2606,43
2606,8
2607,17
2607,2
2607,23
2607,27
2608,17
2608,39
2608,24
2608,25
2609,31
2609,1
2609,42
2609,10
2610,1
2610,31
2610,29
2610,42
2611,27
2611,11
2612,11
2612,35
2613,23
2613,1
2613,2
2614,2
2614,23
2614,1
2615,27
2615,42
2615,10
2616,11
2617,27
2618,23
2618,7
2618,33
2618,1
2619,17
2619,23
2619,41
2620,17
2620,23
2620,41
2621,1
2621,42
2621,26
2621,18
2622,17
2622,16
2622,2
2622,40
2623,1
2623,33
2624,1
2624,33
2625,11
2625,43
2625,27
2625,2
2625,8
2626,43
2627,11
2627,27
2627,2
2627,8
2628,43
2629,27
2629,11
2629,2
2629,8
2630,27
2630,11
2630,2
2630,8
2631,11
2631,43
2631,25
2631,27
2631,2
2631,8
2632,2
2632,23
2632,27
2632,11
2632,8
2633,23
2633,27
2633,43
2633,11
2633,2
2633,8
2634,27
2634,43
2634,11
2634,2
2634,8
2635,27
2635,43
2635,11
2635,2
2635,8
2636,43
2637,11
2637,23
2637,43
2637,27
2637,8
2638,11
2638,23
2638,43
2638,27
2638,8
2639,43
2640,11
2640,23
2640,43
2640,27
2640,8
2641,11
2641,23
2641,43
2641,27
2641,8
2644,23
2644,27
2644,43
2644,11
2644,8
2645,11
2645,23
2645,43
2645,27
2645,2
2645,8
2646,43
2647,11
2647,43
2648,11
2648,43
2648,27
2649,27
2649,43
2649,11
2649,2
2649,8
2650,23
2650,43
2650,11
2650,2
2650,8
2651,27
2651,11
2651,43
2652,11
2652,43
2652,27
2652,2
2652,8
2653,23
2653,27
2653,43
2653,11
2653,8
2654,23
2654,43
2654,11
2654,8
2655,23
2655,27
2655,43
2655,11
2655,8
2656,23
2656,27
2656,11
2656,2
2657,23
2657,27
2657,43
2657,11
2657,8
2658,23
2658,43
2658,11
2658,2
2658,8
2659,43
2660,43
2661,23
2661,27
2662,23
2662,27
2662,43
2662,11
2662,8
2664,23
2664,27
2664,43
2664,11
2664,2
2664,8
2665,23
2665,27
2665,11
2665,43
2665,41
2665,8
2666,23
2666,27
2666,43
2666,11
2666,8
2667,43
2668,23
2668,27
2668,43
2668,11
2668,8
2668,40
2669,43
2669,40
2670,23
2670,27
2670,43
2670,11
2670,8
2671,23
2672,43
2673,23
2673,27
2673,43
2674,23
2674,27
2674,43
2674,11
2674,2
2674,8
2675,43
2676,23
2676,43
2676,11
2676,2
2676,8
2677,23
2677,27
2677,43
2677,11
2677,2
2677,8
2678,23
2678,43
2678,11
2678,8
2679,2
2679,27
2680,23
2680,43
2680,8
2681,27
2681,29
2681,2
2681,40
2682,17
2682,25
2682,8
2683,17
2683,7
2683,14
2683,1
2683,22
2683,43
2683,10
2684,17
2684,2
2684,25
2684,8
2685,17
2685,23
2685,1
2685,42
2685,43
2685,8
2686,23
2686,41
2686,2
2686,8
2687,27
2687,43
2688,17
2688,16
2688,2
2688,23
2689,2
2689,23
2690,17
2690,7
2690,24
2692,17
2692,21
2692,27
2693,27
2693,43
2694,17
2694,33
2694,1
2694,20
2694,24
2695,17
2695,2
2695,23
2695,40
2695,41
2696,17
2696,2
2696,23
2696,40
2697,17
2697,2
2698,17
2698,37
2698,15
2698,1
2698,24
2699,17
2699,27
2699,2
2700,17
2700,27
2700,2
2702,5
2702,23
2702,11
2703,8
2703,25
2704,17
2704,41
2704,7
2704,37
2705,23
2705,39
2705,25
2705,11
2706,39
2706,25
2706,11
2707,23
2707,11
2709,17
2709,39
2709,25
2709,11
2710,27
2710,8
2713,17
2713,23
2713,5
2713,41
2713,2
2713,8
2714,1
2714,10
2715,23
2716,27
2716,8
2717,17
2717,23
2717,40
2717,1
2717,2
2718,23
2718,43
2718,8
2719,17
2719,11
2719,43
2719,27
2719,42
2721,27
2721,29
2722,17
2722,2
2722,23
2722,40
2723,17
2723,2
2723,27
2723,35
2723,41
2724,17
2724,2
2724,23
2724,32
2724,41
2725,27
2725,35
2725,21
2725,37
2725,2
2725,8
2725,40
2726,17
2726,37
2726,1
2726,10
2726,26
2727,17
2727,27
2727,35
2727,10
2727,26
2730,31
2730,27
2730,42
2730,34
2730,24
2731,17
2731,21
2731,41
2732,27
2732,1
2733,21
2734,17
2734,41
2736,27
2736,43
2736,2
2737,17
2737,19
2737,1
2739,1
2739,43
2739,19
2740,17
2740,25
2740,1
2740,8
2741,17
2741,25
2741,1
2741,8
2743,21
2743,27
2744,27
2744,10
2744,24
2745,17
2745,38
2745,27
2745,10
2745,3
2745,14
2745,8
2746,17
2746,16
2746,2
2747,17
2747,2
2747,23
2747,1
2747,41
2747,8
2748,27
2748,25
2748,34
2748,8
2749,23
2749,27
2751,36
2751,43
2751,1
2752,17
2752,27
2752,25
2753,33
2753,1
2754,17
2754,23
2754,2
2755,2
2755,33
2756,2
2756,1
2756,43
2757,17
2757,43
2757,27
2758,41
2758,2
2758,8
2758,25
2759,17
2759,2
2759,28
2759,1
2759,41
2760,2
2760,40
2760,1
2760,41
2761,2
2761,40
2761,1
2761,41
2762,17
2762,23
2762,27
2762,42
2762,10
2762,8
2765,17
2765,16
2766,23
2766,35
2766,27
2767,43
2767,11
2767,28
2767,36
2769,17
2769,23
2769,2
2770,17
2770,2
2770,23
2770,40
2771,36
2771,27
2771,42
2771,10
2771,26
2772,17
2772,43
2772,8
2775,17
2775,2
2775,14
2775,28
2775,41
2776,17
2776,23
2776,3
2776,43
2776,35
2777,17
2777,16
2777,23
2777,42
2777,43
2778,17
2778,23
2778,43
2778,35
2779,1
2779,10
2780,17
2780,23
2780,27
2780,10
2780,38
2781,7
2781,28
2781,38
2782,17
2782,23
2782,43
2782,35
2782,8
2783,23
2783,43
2783,26
2784,31
2784,27
2784,35
2784,42
2784,34
2785,17
2785,16
2785,2
2785,1
2785,26
2786,17
2786,3
2786,43
2786,5
2786,8
2787,17
2787,38
2787,1
2787,42
2787,43
2787,10
2788,1
2788,29
2788,42
2788,2
2789,23
2789,43
2789,5
2789,11
2790,27
2790,34
2790,10
2791,17
2791,27
2791,10
2792,17
2792,2
2792,43
2793,2
2793,23
2793,40
2793,1
2793,42
